system:index,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,B8A_median,B8_median,date,name,.geo
1_283,590.0,850.0,498.0,1150.0,2799.0,3436.0,3362.0,3412.0,2024-02,Location_284,"{""type"":""Point"",""coordinates"":[114.15299300000001,-8.431648]}"
1_284,4186.0,3550.0,2987.0,3287.0,3713.0,4109.0,4072.0,4215.0,2024-02,Location_285,"{""type"":""Point"",""coordinates"":[114.171804,-8.433745]}"
1_285,370.0,583.0,356.0,725.0,2162.0,3257.0,3486.0,3175.0,2024-02,Location_286,"{""type"":""Point"",""coordinates"":[114.138213,-8.385642]}"
1_286,837.0,993.5,821.0,1304.0,2451.0,2945.0,3149.5,2858.0,2024-02,Location_287,"{""type"":""Point"",""coordinates"":[114.26648740000002,-8.4328869]}"
1_287,650.0,764.0,542.0,1003.0,2281.0,3039.0,3013.0,2871.0,2024-02,Location_288,"{""type"":""Point"",""coordinates"":[114.12902600000001,-8.350535999999998]}"
1_288,596.0,792.5,613.5,1168.0,2149.0,2700.0,3039.0,2830.5,2024-02,Location_289,"{""type"":""Point"",""coordinates"":[114.31753090000001,-8.2967026]}"
1_289,735.0,883.5,768.5,1201.5,1869.0,2147.0,2175.0,1995.5,2024-02,Location_290,"{""type"":""Point"",""coordinates"":[114.306916,-8.342623]}"
1_290,664.0,856.0,843.5,1234.0,2243.0,2642.0,2714.5,2421.5,2024-02,Location_291,"{""type"":""Point"",""coordinates"":[114.3038,-8.197635]}"
1_291,617.5,879.5,681.5,1221.5,2452.5,2845.5,2937.0,2685.5,2024-02,Location_292,"{""type"":""Point"",""coordinates"":[114.271193,-8.293550999999999]}"
1_292,1067.0,1269.0,1197.0,1717.0,2554.0,2949.0,3155.0,2864.0,2024-02,Location_293,"{""type"":""Point"",""coordinates"":[113.97717930000002,-8.272696599999998]}"
1_293,775.0,1018.0,698.0,1438.5,4113.5,4703.5,4847.5,4524.0,2024-02,Location_294,"{""type"":""Point"",""coordinates"":[114.24082200000001,-8.270653]}"
1_294,694.5,826.0,642.0,1107.0,2440.0,3075.0,3188.0,2904.5,2024-02,Location_295,"{""type"":""Point"",""coordinates"":[114.2986055,-8.260169099999999]}"
1_295,350.0,542.0,272.0,771.0,2842.0,3828.0,3954.0,3585.0,2024-02,Location_296,"{""type"":""Point"",""coordinates"":[114.19905130000001,-8.3479122]}"
1_296,636.5,729.5,547.5,925.5,2115.5,2772.5,2893.5,2624.5,2024-02,Location_297,"{""type"":""Point"",""coordinates"":[114.2345524,-8.394635]}"
1_297,1778.5,1863.5,1547.0,2148.0,3224.5,3738.5,3969.0,3734.5,2024-02,Location_298,"{""type"":""Point"",""coordinates"":[114.23953360000002,-8.212050100000003]}"
1_298,702.0,778.0,792.0,1009.0,1305.0,1498.0,1519.0,1520.0,2024-02,Location_299,"{""type"":""Point"",""coordinates"":[114.2682718,-8.434703]}"
1_299,685.5,841.5,787.5,1133.0,1465.0,1615.5,1647.5,1467.5,2024-02,Location_300,"{""type"":""Point"",""coordinates"":[114.26416670000002,-8.238722200000002]}"
1_300,520.5,736.0,635.5,1155.0,2337.0,2836.5,3127.0,2737.0,2024-02,Location_301,"{""type"":""Point"",""coordinates"":[114.3040638,-8.178929]}"
1_301,1014.0,1042.0,808.0,1139.0,2141.0,2854.0,3183.0,2857.0,2024-02,Location_302,"{""type"":""Point"",""coordinates"":[114.20646530000002,-8.3581534]}"
1_302,1426.0,1426.0,1486.0,1856.5,2104.0,2157.5,2013.0,2209.5,2024-02,Location_303,"{""type"":""Point"",""coordinates"":[114.275596,-8.178554]}"
1_303,591.0,645.0,456.0,741.0,1977.0,2250.0,2343.0,2209.0,2024-02,Location_304,"{""type"":""Point"",""coordinates"":[114.13091,-8.360878]}"
1_304,380.5,632.5,445.5,1028.5,2273.5,3090.0,3274.5,3118.5,2024-02,Location_305,"{""type"":""Point"",""coordinates"":[114.327748,-8.214996999999999]}"
1_305,253.0,415.0,285.5,671.5,1858.5,2530.5,2628.5,2361.0,2024-02,Location_306,"{""type"":""Point"",""coordinates"":[114.290566,-8.282169999999999]}"
1_306,589.5,859.5,806.5,1495.0,2612.0,3008.0,3217.5,2833.5,2024-02,Location_307,"{""type"":""Point"",""coordinates"":[114.315638,-8.270778]}"
1_307,456.0,648.0,441.5,1013.5,2353.0,2922.0,3177.0,2785.0,2024-02,Location_308,"{""type"":""Point"",""coordinates"":[114.32588200000001,-8.350716]}"
1_308,1069.5,1267.5,1226.0,1611.0,2480.0,2841.0,3020.0,2424.0,2024-02,Location_309,"{""type"":""Point"",""coordinates"":[114.25342100000002,-8.280202000000001]}"
1_309,667.0,865.0,814.0,1196.0,1544.0,1773.0,1895.0,1598.0,2024-02,Location_310,"{""type"":""Point"",""coordinates"":[114.148454,-8.417401]}"
1_310,607.0,784.0,800.5,1171.0,1640.0,1810.0,1883.5,1696.0,2024-02,Location_311,"{""type"":""Point"",""coordinates"":[114.276055,-8.245303]}"
1_311,3587.0,3448.0,3041.5,3452.0,4214.0,4404.0,4409.5,4651.5,2024-02,Location_312,"{""type"":""Point"",""coordinates"":[114.23211110000001,-8.204277800000002]}"
1_312,423.0,541.0,310.5,631.0,2101.0,2878.0,3059.5,2740.5,2024-02,Location_313,"{""type"":""Point"",""coordinates"":[114.29491800000001,-8.341548999999999]}"
1_313,857.0,1451.0,1582.0,1921.0,3025.0,3510.0,3628.0,2691.0,2024-02,Location_314,"{""type"":""Point"",""coordinates"":[114.13310900000002,-8.367022]}"
1_314,767.0,1062.5,1067.5,1597.0,2473.5,2803.5,2956.0,2479.0,2024-02,Location_315,"{""type"":""Point"",""coordinates"":[114.3350353,-8.279046600000001]}"
1_315,682.5,830.0,863.0,1176.5,1502.5,1701.5,1817.0,1575.0,2024-02,Location_316,"{""type"":""Point"",""coordinates"":[114.2858617,-8.3017279]}"
1_316,588.0,739.0,574.5,1032.5,2097.5,2482.0,2709.5,2415.0,2024-02,Location_317,"{""type"":""Point"",""coordinates"":[114.0466553,-8.3142929]}"
1_317,613.0,868.5,586.0,1247.5,3244.0,3913.0,4311.0,3820.0,2024-02,Location_318,"{""type"":""Point"",""coordinates"":[114.3098021,-8.159606299999998]}"
1_318,447.5,628.5,560.5,887.5,1842.5,2203.0,2143.0,2145.5,2024-02,Location_319,"{""type"":""Point"",""coordinates"":[114.29884800000002,-8.308256300000002]}"
1_319,456.0,664.0,492.0,987.0,2681.0,3374.0,3459.0,3215.0,2024-02,Location_320,"{""type"":""Point"",""coordinates"":[114.15807200000002,-8.394306999999998]}"
1_320,310.5,571.5,373.0,888.0,2580.0,3206.0,3322.5,3106.0,2024-02,Location_321,"{""type"":""Point"",""coordinates"":[114.303517,-8.292586]}"
1_321,617.0,948.0,820.0,1498.5,2867.5,3153.0,3466.5,3054.5,2024-02,Location_322,"{""type"":""Point"",""coordinates"":[113.96911100000001,-8.297111]}"
1_322,2339.0,2220.0,1954.0,2493.0,2972.0,3139.0,3246.0,3433.0,2024-02,Location_323,"{""type"":""Point"",""coordinates"":[114.27691200000001,-8.336008]}"
1_323,432.5,609.0,486.5,772.5,1235.0,1414.0,1469.0,1293.5,2024-02,Location_324,"{""type"":""Point"",""coordinates"":[114.32554300000001,-8.2760732]}"
1_324,643.0,768.0,728.5,1051.5,1547.0,1839.0,1879.0,1585.0,2024-02,Location_325,"{""type"":""Point"",""coordinates"":[114.0461483,-8.303837200000002]}"
1_325,555.5,790.5,768.0,1327.5,2526.0,3083.0,3381.5,2978.0,2024-02,Location_326,"{""type"":""Point"",""coordinates"":[114.32784600000001,-8.192827]}"
1_326,558.5,823.0,565.5,1181.5,2780.5,3441.5,3714.5,3358.5,2024-02,Location_327,"{""type"":""Point"",""coordinates"":[114.29540800000001,-8.193423]}"
1_327,998.0,1127.0,801.5,1411.5,2666.0,3500.0,3660.5,3346.5,2024-02,Location_328,"{""type"":""Point"",""coordinates"":[114.31536,-8.162765]}"
1_328,2764.0,2699.0,2366.0,2784.0,3358.0,3588.0,3794.0,3715.0,2024-02,Location_329,"{""type"":""Point"",""coordinates"":[114.21447240000002,-8.3691211]}"
1_329,406.0,483.0,284.0,664.0,2373.0,3702.5,3967.5,3589.5,2024-02,Location_330,"{""type"":""Point"",""coordinates"":[114.123723,-8.330845]}"
1_330,1104.0,1291.5,1031.5,1694.5,3174.0,3675.5,3890.0,3482.0,2024-02,Location_331,"{""type"":""Point"",""coordinates"":[114.33727,-8.198273]}"
1_331,604.0,645.0,549.0,1030.0,2229.0,2905.0,3130.0,2826.0,2024-02,Location_332,"{""type"":""Point"",""coordinates"":[114.125658,-8.338617]}"
1_332,1500.0,1489.0,1253.0,1705.5,2310.0,2509.0,2646.5,2487.5,2024-02,Location_333,"{""type"":""Point"",""coordinates"":[114.2785,-8.182106]}"
1_333,2330.0,1961.0,1628.0,2048.0,2948.0,3171.0,3208.0,3101.0,2024-02,Location_334,"{""type"":""Point"",""coordinates"":[114.226313,-8.258714999999999]}"
1_334,421.0,628.0,457.0,1010.5,2746.0,3410.0,3630.0,3251.0,2024-02,Location_335,"{""type"":""Point"",""coordinates"":[114.31352300000002,-8.205963999999998]}"
1_335,477.0,612.0,413.0,750.0,2099.0,2905.0,3070.0,2831.0,2024-02,Location_336,"{""type"":""Point"",""coordinates"":[114.145575,-8.408056]}"
1_336,281.0,468.5,296.0,718.0,2371.0,3432.5,3563.5,3215.5,2024-02,Location_337,"{""type"":""Point"",""coordinates"":[114.30290210000001,-8.3119082]}"
1_337,1057.0,1147.0,1028.0,1412.0,2251.0,2457.0,2585.0,2490.0,2024-02,Location_338,"{""type"":""Point"",""coordinates"":[114.17407800000001,-8.438094000000001]}"
1_338,391.0,573.0,429.0,818.0,2091.0,2829.0,2914.0,2704.0,2024-02,Location_339,"{""type"":""Point"",""coordinates"":[114.25586760000002,-8.421188100000002]}"
1_339,513.0,584.0,350.0,742.0,2392.0,3541.0,3732.0,3358.0,2024-02,Location_340,"{""type"":""Point"",""coordinates"":[114.1861338,-8.325714300000001]}"
1_340,1095.0,1271.0,1111.5,1666.5,3011.5,3764.5,3962.5,3569.0,2024-02,Location_341,"{""type"":""Point"",""coordinates"":[114.13495400000001,-8.373437]}"
1_341,405.5,625.0,452.0,1002.5,2328.5,2886.5,3072.5,2710.5,2024-02,Location_342,"{""type"":""Point"",""coordinates"":[114.3054237,-8.2650836]}"
1_342,528.0,632.5,347.0,772.0,2761.0,4074.5,4288.0,3909.0,2024-02,Location_343,"{""type"":""Point"",""coordinates"":[114.11769600000001,-8.309671]}"
1_343,1028.0,1163.5,936.0,1404.0,2395.0,2951.5,3062.5,2900.5,2024-02,Location_344,"{""type"":""Point"",""coordinates"":[114.323338,-8.172682]}"
1_344,322.0,528.0,310.0,779.0,2467.0,3446.0,3590.0,3158.0,2024-02,Location_345,"{""type"":""Point"",""coordinates"":[114.26918340000002,-8.3341696]}"
1_345,1493.0,1593.5,1418.5,1945.5,2968.5,3492.5,3595.0,3205.5,2024-02,Location_346,"{""type"":""Point"",""coordinates"":[113.9665836,-8.3027146]}"
1_346,654.0,808.0,636.0,1169.0,2116.0,2431.0,2657.0,2458.0,2024-02,Location_347,"{""type"":""Point"",""coordinates"":[113.96554690000002,-8.307916200000001]}"
1_347,875.0,973.0,619.0,1122.0,2438.0,3226.0,3410.0,3211.0,2024-02,Location_348,"{""type"":""Point"",""coordinates"":[113.9756156,-8.2754126]}"
1_348,753.0,969.0,1108.0,1456.0,1733.0,1883.0,1920.0,1832.0,2024-02,Location_349,"{""type"":""Point"",""coordinates"":[114.0039126,-8.2875461]}"
1_349,643.0,854.0,580.0,1133.0,2413.0,2600.0,2415.0,2545.0,2024-02,Location_350,"{""type"":""Point"",""coordinates"":[114.0453725,-8.2919613]}"
1_350,590.0,670.5,439.0,890.5,2251.5,2941.0,3078.5,2754.5,2024-02,Location_351,"{""type"":""Point"",""coordinates"":[114.113042,-8.294609]}"
1_351,621.5,724.5,459.5,963.0,2392.0,3048.0,3287.0,3078.0,2024-02,Location_352,"{""type"":""Point"",""coordinates"":[114.11483,-8.300432]}"
1_352,532.0,643.0,399.0,875.0,2442.0,3139.0,3386.0,3011.0,2024-02,Location_353,"{""type"":""Point"",""coordinates"":[114.153744,-8.433269000000001]}"
1_353,653.0,874.0,729.0,1145.0,2306.0,2717.0,2805.0,2420.0,2024-02,Location_354,"{""type"":""Point"",""coordinates"":[114.156632,-8.388400999999998]}"
1_354,546.0,682.5,445.0,898.0,2499.5,3308.0,3455.0,3136.5,2024-02,Location_355,"{""type"":""Point"",""coordinates"":[114.317459,-8.318094]}"
1_355,596.0,877.0,719.0,1426.0,2905.0,3165.0,3668.0,3574.0,2024-02,Location_356,"{""type"":""Point"",""coordinates"":[114.11559820000001,-8.5267623]}"
1_356,615.5,847.5,705.5,1197.0,2656.5,3337.0,3627.0,3109.5,2024-02,Location_357,"{""type"":""Point"",""coordinates"":[114.1125919,-8.5454903]}"
1_357,334.5,524.0,374.0,836.0,2692.5,3650.0,3815.0,3515.5,2024-02,Location_358,"{""type"":""Point"",""coordinates"":[114.1140169,-8.5729655]}"
1_358,423.0,698.0,661.0,1192.0,2540.0,2991.0,3342.0,2766.0,2024-02,Location_359,"{""type"":""Point"",""coordinates"":[114.27097,-8.496635]}"
1_359,299.5,550.5,360.0,798.0,2623.5,3298.5,3508.0,3113.5,2024-02,Location_360,"{""type"":""Point"",""coordinates"":[114.32112200000002,-8.507795]}"
2_0,410.5,682.0,452.0,937.0,2434.5,3069.5,3301.0,2935.5,2024-03,Location_1,"{""type"":""Point"",""coordinates"":[113.65720620000002,-8.313155300000002]}"
2_1,1546.0,1710.0,1693.0,2129.0,2960.0,3273.0,3551.0,2726.0,2024-03,Location_2,"{""type"":""Point"",""coordinates"":[113.6747281,-8.126344999999999]}"
2_2,360.5,587.5,473.5,1028.5,2660.0,3506.0,3807.5,3350.5,2024-03,Location_3,"{""type"":""Point"",""coordinates"":[113.6137447,-8.197671]}"
2_3,581.0,651.5,468.0,847.0,2174.5,2877.0,3010.0,2859.5,2024-03,Location_4,"{""type"":""Point"",""coordinates"":[113.6176363,-8.216875]}"
2_4,427.5,660.0,540.0,1166.0,2317.5,2918.0,2989.5,2611.5,2024-03,Location_5,"{""type"":""Point"",""coordinates"":[113.82875100000001,-8.182679]}"
2_5,440.5,717.0,550.5,1171.5,2528.0,3089.5,3368.0,3064.0,2024-03,Location_6,"{""type"":""Point"",""coordinates"":[113.5896353,-8.2080691]}"
2_6,364.5,638.5,681.0,1140.0,1971.0,2359.5,2690.5,2360.0,2024-03,Location_7,"{""type"":""Point"",""coordinates"":[113.8081422,-8.177860699999998]}"
2_7,493.0,630.0,430.0,885.0,2081.0,2751.0,2939.0,2618.0,2024-03,Location_8,"{""type"":""Point"",""coordinates"":[113.3701317,-8.225525499999998]}"
2_8,499.0,737.0,721.5,1165.5,1921.5,2206.0,2451.5,2202.5,2024-03,Location_9,"{""type"":""Point"",""coordinates"":[113.7229582,-8.2671464]}"
2_9,284.5,520.0,321.0,889.5,2467.5,3255.5,3437.5,2763.5,2024-03,Location_10,"{""type"":""Point"",""coordinates"":[113.67391240000002,-8.187615000000001]}"
2_10,578.5,848.5,960.5,1366.0,1856.0,2052.5,2210.0,2071.0,2024-03,Location_11,"{""type"":""Point"",""coordinates"":[113.7965366,-8.175959100000002]}"
2_11,706.5,928.5,929.0,1243.0,1573.5,1769.0,1770.5,1532.5,2024-03,Location_12,"{""type"":""Point"",""coordinates"":[113.7441651,-8.277093100000002]}"
2_12,1857.5,1901.5,1843.5,2218.5,2668.5,3008.0,3075.0,2894.5,2024-03,Location_13,"{""type"":""Point"",""coordinates"":[113.42911420000001,-8.200798]}"
2_13,1893.0,2003.5,1793.5,2358.5,3121.0,3476.5,3608.5,3535.0,2024-03,Location_14,"{""type"":""Point"",""coordinates"":[113.83707750000002,-8.184898900000002]}"
2_14,563.0,761.5,620.5,1018.5,2202.5,2720.0,2869.0,2687.0,2024-03,Location_15,"{""type"":""Point"",""coordinates"":[113.8164785,-8.180156499999999]}"
2_15,424.5,702.5,629.0,1169.5,1884.5,1969.5,2217.5,2070.0,2024-03,Location_16,"{""type"":""Point"",""coordinates"":[113.39371410000001,-8.1667321]}"
2_16,378.5,620.0,561.5,1112.0,2189.5,2834.5,3002.5,2716.5,2024-03,Location_17,"{""type"":""Point"",""coordinates"":[113.60988470000001,-8.172183400000002]}"
2_17,431.0,634.0,503.0,986.5,2068.5,2424.0,2709.0,2413.5,2024-03,Location_18,"{""type"":""Point"",""coordinates"":[113.475095,-8.1777618]}"
2_18,371.5,551.0,408.0,850.0,2140.5,2905.5,3119.5,2835.5,2024-03,Location_19,"{""type"":""Point"",""coordinates"":[113.5530802,-8.2102692]}"
2_19,472.0,538.0,418.0,836.0,1170.0,1324.0,1338.0,1241.0,2024-03,Location_20,"{""type"":""Point"",""coordinates"":[113.40884,-8.1342059]}"
2_20,472.0,733.5,747.0,1247.5,2222.5,2469.5,2763.0,2411.0,2024-03,Location_21,"{""type"":""Point"",""coordinates"":[113.3968056,-8.1601068]}"
2_21,364.0,565.5,538.0,905.5,1701.5,2050.5,2286.0,1983.5,2024-03,Location_22,"{""type"":""Point"",""coordinates"":[113.61495810000001,-8.205405]}"
2_22,736.5,955.0,1002.5,1466.0,2359.0,2706.0,2894.0,2601.5,2024-03,Location_23,"{""type"":""Point"",""coordinates"":[113.3846016,-8.189551200000002]}"
2_23,335.0,619.0,571.0,897.0,2715.0,3795.0,3925.0,3573.0,2024-03,Location_24,"{""type"":""Point"",""coordinates"":[113.3426857,-8.2945359]}"
2_24,374.0,585.0,646.0,1053.5,1491.0,1757.0,1768.5,1504.5,2024-03,Location_25,"{""type"":""Point"",""coordinates"":[113.61235770000002,-8.185245699999996]}"
2_25,311.0,546.0,540.0,1013.0,1561.0,1909.0,2079.0,1740.0,2024-03,Location_26,"{""type"":""Point"",""coordinates"":[113.67423320000002,-8.117306700000002]}"
2_26,468.0,641.0,563.0,1111.0,1559.0,1771.0,1911.0,1693.0,2024-03,Location_27,"{""type"":""Point"",""coordinates"":[113.41868480000001,-8.103948100000002]}"
2_27,1503.0,1588.5,1307.5,1839.5,3315.0,3956.5,4155.5,3772.0,2024-03,Location_28,"{""type"":""Point"",""coordinates"":[113.640774,-8.117544]}"
2_28,205.0,353.5,277.5,655.5,1830.5,2289.0,2495.5,2345.5,2024-03,Location_29,"{""type"":""Point"",""coordinates"":[113.6727523,-8.1875401]}"
2_29,307.5,498.5,421.5,882.5,2019.5,2601.0,2856.5,2504.5,2024-03,Location_30,"{""type"":""Point"",""coordinates"":[113.66804770000002,-8.170991]}"
2_30,590.0,813.0,765.0,1223.0,1988.5,2371.5,2451.5,2291.0,2024-03,Location_31,"{""type"":""Point"",""coordinates"":[113.36436500000002,-8.239713500000002]}"
2_31,910.0,1053.5,961.5,1373.5,2123.0,2543.5,2537.0,2385.0,2024-03,Location_32,"{""type"":""Point"",""coordinates"":[113.8443242,-8.1855324]}"
2_32,3600.0,3596.0,3426.5,3827.0,3550.0,3635.5,3468.0,3372.0,2024-03,Location_33,"{""type"":""Point"",""coordinates"":[113.87235690000001,-8.1912968]}"
2_33,541.5,749.5,737.5,1071.5,1633.0,1824.5,1925.5,1788.0,2024-03,Location_34,"{""type"":""Point"",""coordinates"":[113.7139078,-8.263916400000001]}"
2_34,398.0,718.5,391.0,1313.5,3393.5,3916.0,4245.0,3872.5,2024-03,Location_35,"{""type"":""Point"",""coordinates"":[113.4752136,-8.175067]}"
2_35,749.5,1019.0,1050.0,1462.5,2141.0,2218.0,2485.5,2288.5,2024-03,Location_36,"{""type"":""Point"",""coordinates"":[113.50607480000001,-8.2298655]}"
2_36,324.5,489.5,309.0,706.0,2174.5,2992.0,3078.0,2823.5,2024-03,Location_37,"{""type"":""Point"",""coordinates"":[113.55426370000002,-8.2214045]}"
2_37,311.0,462.5,379.5,728.5,1967.5,2563.5,2764.0,2448.0,2024-03,Location_38,"{""type"":""Point"",""coordinates"":[113.59065160000002,-8.2134926]}"
2_38,497.0,735.0,745.0,1132.0,2377.0,2976.0,3369.0,2871.0,2024-03,Location_39,"{""type"":""Point"",""coordinates"":[113.67629820000002,-8.1284427]}"
2_39,897.5,1206.5,1121.5,1704.0,2931.5,3316.5,3462.5,3119.0,2024-03,Location_40,"{""type"":""Point"",""coordinates"":[113.68734020000001,-8.1566426]}"
2_40,336.0,580.0,392.5,989.0,2294.5,2830.0,2883.0,2609.0,2024-03,Location_41,"{""type"":""Point"",""coordinates"":[113.6757587,-8.290543700000002]}"
2_41,459.5,606.0,554.0,910.5,1242.0,1363.0,1439.5,1253.0,2024-03,Location_42,"{""type"":""Point"",""coordinates"":[113.6639124,-8.2781246]}"
2_42,523.5,810.0,752.0,1337.0,2377.0,2783.5,2890.5,2420.5,2024-03,Location_43,"{""type"":""Point"",""coordinates"":[113.64122160000001,-8.2491758]}"
2_43,219.5,364.0,254.0,620.0,1866.5,2477.5,2647.5,2365.5,2024-03,Location_44,"{""type"":""Point"",""coordinates"":[113.6982031,-8.2755333]}"
2_44,359.5,620.0,483.0,1004.0,1970.0,2259.5,2417.5,2051.0,2024-03,Location_45,"{""type"":""Point"",""coordinates"":[113.6686536,-8.2542823]}"
2_45,279.5,504.5,352.0,851.0,1961.0,2406.0,2530.0,2195.0,2024-03,Location_46,"{""type"":""Point"",""coordinates"":[113.65666740000002,-8.2457781]}"
2_46,230.5,391.0,232.5,582.5,1991.5,2849.0,3030.5,2660.5,2024-03,Location_47,"{""type"":""Point"",""coordinates"":[113.6453361,-8.2425641]}"
2_47,1434.5,1976.5,2136.0,2686.0,3348.0,3697.0,3809.0,2955.5,2024-03,Location_48,"{""type"":""Point"",""coordinates"":[113.6333966,-8.243971]}"
2_48,476.0,715.0,620.0,1165.0,1982.0,2427.0,2465.0,2311.0,2024-03,Location_49,"{""type"":""Point"",""coordinates"":[113.671354,-8.108513]}"
2_49,450.5,651.0,536.0,998.5,1830.5,2255.0,2558.0,2230.5,2024-03,Location_50,"{""type"":""Point"",""coordinates"":[113.7236479,-8.267479800000004]}"
2_50,501.0,740.5,801.0,1279.0,2052.0,2524.5,2792.5,2382.5,2024-03,Location_51,"{""type"":""Point"",""coordinates"":[113.665341,-8.168233000000003]}"
2_51,301.0,465.0,378.0,653.0,1575.0,1947.0,2115.0,1942.0,2024-03,Location_52,"{""type"":""Point"",""coordinates"":[113.42372090000002,-8.0921273]}"
2_52,378.5,590.0,561.0,1021.5,2218.5,2623.5,2831.5,2658.0,2024-03,Location_53,"{""type"":""Point"",""coordinates"":[113.3925671,-8.1697451]}"
2_53,703.0,928.5,973.0,1491.0,2147.5,2604.0,2778.0,2455.0,2024-03,Location_54,"{""type"":""Point"",""coordinates"":[113.38892560000001,-8.1813844]}"
2_54,742.5,1100.0,913.5,1379.0,2680.0,3348.0,3511.5,3088.0,2024-03,Location_55,"{""type"":""Point"",""coordinates"":[113.3669205,-8.2345339]}"
2_55,2378.0,2282.5,2059.5,2366.0,2950.0,3172.5,3394.5,3121.5,2024-03,Location_56,"{""type"":""Point"",""coordinates"":[113.84303540000002,-8.0679981]}"
2_56,360.5,587.5,473.5,1028.5,2660.0,3506.0,3807.5,3350.5,2024-03,Location_57,"{""type"":""Point"",""coordinates"":[113.61368170000001,-8.1976365]}"
2_57,208.5,404.5,275.5,684.5,1938.5,2669.0,2879.5,2543.0,2024-03,Location_58,"{""type"":""Point"",""coordinates"":[113.61483300000002,-8.177417300000002]}"
2_58,492.0,706.0,781.0,1206.0,2028.0,2583.5,2789.0,2433.0,2024-03,Location_59,"{""type"":""Point"",""coordinates"":[113.6106541,-8.166067300000002]}"
2_59,491.0,791.0,685.0,1296.0,2164.0,2310.0,2617.0,2466.0,2024-03,Location_60,"{""type"":""Point"",""coordinates"":[110.621344,-7.057286]}"
2_60,1116.0,1055.0,827.0,1273.0,1827.0,2135.0,2420.0,2275.0,2024-03,Location_61,"{""type"":""Point"",""coordinates"":[110.626767,-7.054036]}"
2_61,358.0,487.0,556.0,735.0,555.0,672.0,609.0,594.0,2024-03,Location_62,"{""type"":""Point"",""coordinates"":[110.64071700000001,-7.045556]}"
2_62,425.0,784.0,583.0,1391.0,2721.0,3140.0,3464.0,3055.0,2024-03,Location_63,"{""type"":""Point"",""coordinates"":[110.654128,-7.037749999999999]}"
2_63,335.0,587.0,470.0,952.0,2078.0,2527.0,2715.0,2273.0,2024-03,Location_64,"{""type"":""Point"",""coordinates"":[110.661281,-7.032966999999999]}"
2_64,370.0,715.0,515.0,1209.0,2426.0,2928.0,3232.0,2841.0,2024-03,Location_65,"{""type"":""Point"",""coordinates"":[110.668442,-7.028536]}"
2_65,393.0,715.0,527.0,1179.0,2249.0,2644.0,2854.0,2623.0,2024-03,Location_66,"{""type"":""Point"",""coordinates"":[110.679194,-7.021806000000001]}"
2_66,644.0,775.0,778.0,955.0,1029.0,1070.0,1146.0,960.0,2024-03,Location_67,"{""type"":""Point"",""coordinates"":[110.642236,-7.089124999999999]}"
